fra;clage_vacsi;jour;n_dose1_h;n_complet_h;n_rappel_h;n_2_rappel_h;n_rappel_biv_h;n_3_rappel_h;n_cum_dose1_h;n_cum_complet_h;n_cum_rappel_h;n_cum_2_rappel_h;n_cum_rappel_biv_h;n_cum_3_rappel_h;couv_dose1_h;couv_complet_h;couv_rappel_h;couv_2_rappel_h;couv_rappel_biv_h;couv_3_rappel_h;n_dose1_f;n_complet_f;n_rappel_f;n_2_rappel_f;n_rappel_biv_f;n_3_rappel_f;n_cum_dose1_f;n_cum_complet_f;n_cum_rappel_f;n_cum_2_rappel_f;n_cum_rappel_biv_f;n_cum_3_rappel_f;couv_dose1_f;couv_complet_f;couv_rappel_f;couv_2_rappel_f;couv_rappel_biv_f;couv_3_rappel_f;n_dose1_e;n_complet_e;n_rappel_e;n_2_rappel_e;n_rappel_biv_e;n_3_rappel_e;n_cum_dose1_e;n_cum_complet_e;n_cum_rappel_e;n_cum_2_rappel_e;n_cum_rappel_biv_e;n_cum_3_rappel_e;couv_dose1_e;couv_complet_e;couv_rappel_e;couv_2_rappel_e;couv_rappel_biv_e;couv_3_rappel_e
FR;04;2021-03-23;6;0;0;0;0;0;221;20;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;4;0;0;0;0;0;215;20;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;11;0;0;0;0;0;468;44;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;04;2021-03-24;2;1;0;0;0;0;223;21;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;5;1;0;0;0;0;220;21;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;10;3;0;0;0;0;478;47;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;04;2021-03-25;8;0;0;0;0;0;231;21;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;12;1;0;0;0;0;232;22;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;24;1;0;0;0;0;502;48;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;04;2021-03-26;3;0;0;0;0;0;234;21;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;2;1;0;0;0;0;234;23;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;7;2;0;0;0;0;509;50;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;04;2021-03-27;5;0;0;0;0;0;239;21;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;2;0;0;0;0;0;236;23;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;8;0;0;0;0;0;517;50;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;04;2021-03-28;2;1;0;0;0;0;241;22;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;4;1;0;0;0;0;240;24;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;6;2;0;0;0;0;523;52;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;04;2021-03-29;8;0;0;0;0;0;249;22;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;4;0;0;0;0;0;244;24;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;12;1;0;0;0;0;535;53;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;04;2021-03-30;8;0;0;0;0;0;257;22;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;7;0;0;0;0;0;251;24;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;20;1;0;0;0;0;555;54;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;04;2021-03-31;6;0;0;0;0;0;263;22;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;3;1;0;0;0;0;254;25;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;11;2;0;0;0;0;566;56;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;04;2021-04-01;15;0;0;0;0;0;278;22;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;5;0;0;0;0;0;259;25;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;24;0;0;0;0;0;590;56;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;04;2021-04-02;9;2;0;0;0;0;287;24;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;5;1;0;0;0;0;264;26;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;14;3;0;0;0;0;604;59;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;04;2021-04-03;10;1;0;0;0;0;297;25;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;2;1;0;0;0;0;266;27;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;12;2;0;0;0;0;616;61;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;04;2021-04-04;3;0;0;0;0;0;300;25;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;4;1;0;0;0;0;270;28;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;7;1;0;0;0;0;623;62;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;04;2021-04-05;2;0;0;0;0;0;302;25;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;4;0;0;0;0;0;274;28;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;7;0;0;0;0;0;630;62;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;04;2021-04-06;6;0;0;0;0;0;308;25;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;8;2;0;0;0;0;282;30;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;15;2;0;0;0;0;645;64;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;04;2021-04-07;7;3;0;0;0;0;315;28;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;7;0;0;0;0;0;289;30;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;17;4;0;0;0;0;662;68;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;04;2021-04-08;14;1;0;0;0;0;329;29;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;5;0;0;0;0;0;294;30;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;21;1;0;0;0;0;683;69;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;04;2021-04-09;5;1;0;0;0;0;334;30;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;8;0;0;0;0;0;302;30;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;23;2;0;0;0;0;706;71;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;04;2021-04-10;4;0;0;0;0;0;338;30;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;5;0;0;0;0;0;307;30;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;9;1;0;0;0;0;715;72;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;04;2021-04-11;6;0;0;0;0;0;344;30;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;4;0;0;0;0;0;311;30;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;10;0;0;0;0;0;725;72;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;04;2021-04-12;4;0;0;0;0;0;348;30;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;11;0;0;0;0;0;322;30;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;17;0;0;0;0;0;742;72;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;04;2021-04-13;8;0;0;0;0;0;356;30;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;14;2;0;0;0;0;336;32;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;22;2;0;0;0;0;764;74;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;04;2021-04-14;10;2;0;0;0;0;366;32;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;6;3;0;0;0;0;342;35;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;16;5;0;0;0;0;780;79;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;04;2021-04-15;5;0;0;0;0;0;371;32;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;16;0;0;0;0;0;358;35;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;21;0;0;0;0;0;801;79;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;04;2021-04-16;7;2;0;0;0;0;378;34;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;8;1;0;0;0;0;366;36;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;15;3;0;0;0;0;816;82;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;04;2021-04-17;4;0;0;0;0;0;382;34;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;11;2;0;0;0;0;377;38;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;15;3;0;0;0;0;831;85;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;04;2021-04-18;4;0;0;0;0;0;386;34;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;377;38;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;4;0;0;0;0;0;835;85;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;04;2021-04-19;7;1;0;0;0;0;393;35;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;10;0;0;0;0;0;387;38;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;17;2;0;0;0;0;852;87;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;04;2021-04-20;8;1;0;0;0;0;401;36;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;13;2;0;0;0;0;400;40;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;21;4;0;0;0;0;873;91;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;04;2021-04-21;12;2;0;0;0;0;413;38;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;6;0;0;0;0;0;406;40;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;18;2;0;0;0;0;891;93;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;04;2021-04-22;12;2;0;0;0;0;425;40;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;12;2;0;0;0;0;418;42;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;24;4;0;0;0;0;915;97;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;04;2021-04-23;23;10;0;0;0;0;448;50;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;21;9;0;0;0;0;439;51;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;44;19;0;0;0;0;959;116;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;04;2021-04-24;6;0;0;0;0;0;454;50;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;8;0;0;0;0;0;447;51;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;14;0;0;0;0;0;973;116;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;04;2021-04-25;2;0;0;0;0;0;456;50;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;2;0;0;0;0;0;449;51;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;4;0;0;0;0;0;977;116;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;04;2021-04-26;10;1;0;0;0;0;466;51;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;9;2;0;0;0;0;458;53;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;19;5;0;0;0;0;996;121;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;04;2021-04-27;13;3;0;0;0;0;479;54;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;7;0;0;0;0;0;465;53;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;20;3;0;0;0;0;1016;124;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;04;2021-04-28;12;4;0;0;0;0;491;58;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;7;1;0;0;0;0;472;54;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;19;5;0;0;0;0;1035;129;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;04;2021-04-29;10;1;0;0;0;0;501;59;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;13;1;0;0;0;0;485;55;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;23;2;0;0;0;0;1058;131;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;04;2021-04-30;7;2;0;0;0;0;508;61;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;9;0;0;0;0;0;494;55;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;16;2;0;0;0;0;1074;133;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;04;2021-05-01;12;0;0;0;0;0;520;61;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;14;1;0;0;0;0;508;56;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;26;1;0;0;0;0;1100;134;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;04;2021-05-02;3;0;0;0;0;0;523;61;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;2;0;0;0;0;0;510;56;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;5;0;0;0;0;0;1105;134;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;04;2021-05-03;9;0;0;0;0;0;532;61;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;10;1;0;0;0;0;520;57;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;19;1;0;0;0;0;1124;135;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;04;2021-05-04;16;7;0;0;0;0;548;68;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;12;4;0;0;0;0;532;61;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;28;13;0;0;0;0;1152;148;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;04;2021-05-05;18;2;0;0;0;0;566;70;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;18;4;0;0;0;0;550;65;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;36;7;0;0;0;0;1188;155;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;04;2021-05-06;16;7;0;0;0;0;582;77;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;13;6;0;0;0;0;563;71;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;29;13;0;0;0;0;1217;168;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;04;2021-05-07;14;3;0;0;0;0;596;80;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;12;1;0;0;0;0;575;72;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;26;5;0;0;0;0;1243;173;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;04;2021-05-08;20;0;0;0;0;0;616;80;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;24;1;0;0;0;0;599;73;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;44;1;0;0;0;0;1287;174;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;04;2021-05-09;3;0;0;0;0;0;619;80;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;3;1;0;0;0;0;602;74;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;6;1;0;0;0;0;1293;175;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;04;2021-05-10;13;3;0;0;0;0;632;83;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;19;1;0;0;0;0;621;75;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;33;4;0;0;0;0;1326;179;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;04;2021-05-11;19;2;0;0;0;0;651;85;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;12;4;0;0;0;0;633;79;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;31;6;0;0;0;0;1357;185;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;04;2021-05-12;28;3;0;0;0;0;679;88;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;15;3;0;0;0;0;648;82;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;44;6;0;0;0;0;1401;191;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;04;2021-05-13;24;2;0;0;0;0;703;90;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;21;1;0;0;0;0;669;83;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;46;3;0;0;0;0;1447;194;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;04;2021-05-14;33;5;0;0;0;0;736;95;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;25;5;0;0;0;0;694;88;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;58;10;0;0;0;0;1505;204;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;04;2021-05-15;24;0;0;0;0;0;760;95;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;15;0;0;0;0;0;709;88;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;39;0;0;0;0;0;1544;204;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;04;2021-05-16;6;1;0;0;0;0;766;96;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;14;0;0;0;0;0;723;88;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;20;1;0;0;0;0;1564;205;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;04;2021-05-17;9;2;0;0;0;0;775;98;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;19;1;0;0;0;0;742;89;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;28;4;0;0;0;0;1592;209;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;04;2021-05-18;31;7;0;0;0;0;806;105;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;31;4;0;0;0;0;773;93;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;62;11;0;0;0;0;1654;220;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;04;2021-05-19;25;1;0;0;0;0;831;106;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;21;3;0;0;0;0;794;96;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;47;4;0;0;0;0;1701;224;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;04;2021-05-20;36;5;0;0;0;0;867;111;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;21;1;0;0;0;0;815;97;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;57;6;0;0;0;0;1758;230;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;04;2021-05-21;26;5;0;0;0;0;893;116;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;30;6;0;0;0;0;845;103;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;56;11;0;0;0;0;1814;241;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-05-22;14;0;0;0;0;0;907;116;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;13;2;0;0;0;0;858;105;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;28;2;0;0;0;0;1842;243;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-05-23;12;2;0;0;0;0;919;118;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;8;1;0;0;0;0;866;106;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;20;3;0;0;0;0;1862;246;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-05-24;19;1;0;0;0;0;938;119;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;17;4;0;0;0;0;883;110;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;36;5;0;0;0;0;1898;251;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-05-25;25;5;0;0;0;0;963;124;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;24;2;0;0;0;0;907;112;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;49;7;0;0;0;0;1947;258;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-05-26;19;4;0;0;0;0;982;128;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;18;0;0;0;0;0;925;112;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;37;4;0;0;0;0;1984;262;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-05-27;26;4;0;0;0;0;1008;132;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;25;6;0;0;0;0;950;118;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;52;11;0;0;0;0;2036;273;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-05-28;27;7;0;0;0;0;1035;139;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;22;3;0;0;0;0;972;121;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;49;10;0;0;0;0;2085;283;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-05-29;18;3;0;0;0;0;1053;142;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;10;2;0;0;0;0;982;123;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;28;5;0;0;0;0;2113;288;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-05-30;8;2;0;0;0;0;1061;144;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;4;1;0;0;0;0;986;124;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;12;3;0;0;0;0;2125;291;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-05-31;27;3;1;0;0;0;1088;147;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;23;7;0;0;0;0;1009;131;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;50;10;1;0;0;0;2175;301;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-06-01;29;7;0;0;0;0;1117;154;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;17;1;0;0;0;0;1026;132;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;46;8;0;0;0;0;2221;309;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-06-02;17;2;0;0;0;0;1134;156;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;16;3;0;0;0;0;1042;135;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;34;6;0;0;0;0;2255;315;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-06-03;25;9;0;0;0;0;1159;165;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;24;2;0;0;0;0;1066;137;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;49;11;0;0;0;0;2304;326;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-06-04;26;3;0;0;0;0;1185;168;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;15;2;0;0;0;0;1081;139;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;42;7;0;0;0;0;2346;333;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-06-05;19;3;0;0;0;0;1204;171;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;16;4;0;0;0;0;1097;143;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;35;7;0;0;0;0;2381;340;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-06-06;10;1;0;0;0;0;1214;172;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;7;3;0;0;0;0;1104;146;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;17;4;0;0;0;0;2398;344;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-06-07;37;7;0;0;0;0;1251;179;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;19;2;0;0;0;0;1123;148;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;56;9;0;0;0;0;2454;353;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-06-08;34;4;0;0;0;0;1285;183;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;15;4;0;0;0;0;1138;152;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;49;8;0;0;0;0;2503;361;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-06-09;18;5;0;0;0;0;1303;188;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;18;6;0;0;0;0;1156;158;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;36;11;0;0;0;0;2539;372;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-06-10;30;2;0;0;0;0;1333;190;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;24;7;0;0;0;0;1180;165;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;54;9;0;0;0;0;2593;381;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-06-11;18;7;0;0;0;0;1351;197;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;10;5;0;0;0;0;1190;170;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;28;12;0;0;0;0;2621;393;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-06-12;9;4;0;0;0;0;1360;201;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;8;4;0;0;0;0;1198;174;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;17;8;0;0;0;0;2638;401;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-06-13;10;1;0;0;0;0;1370;202;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;6;0;0;0;0;0;1204;174;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;16;1;0;0;0;0;2654;402;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-06-14;16;3;0;0;0;0;1386;205;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;18;6;0;0;0;0;1222;180;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;34;9;0;0;0;0;2688;411;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-06-15;15;8;0;0;0;0;1401;213;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;16;8;0;0;0;0;1238;188;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;31;16;0;0;0;0;2719;427;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
