ID,PM2.5,PM2.5_PopWtd,NO2,NO2_PopWtd,Access_City,Access_Motor,Access_Walk,Diabetes,Obesity,Smoking,COPD,COPD_F,COPD_M,CVD,CVD_F,CVD_M,HIV,HIV_F,HIV_M,Hypertension,Hypertension_F,Hypertension_M,Risk_Tot,Risk_Age,Risk_High,Cases_MERS,Cases_SARS,WorldPop,WorldPop_Density,WorldPop_65,WorldPop_F,WorldPop_M,Sex_Ratio
US18015,9.870395840008989,9.750546469751908,6.219888210296631,6.931502342224121,27.4194425561,17.945085339,216.638341264,,,,,,,,,,,,,,,,,,,,,20072.8415774,13.6735978048,0.20024398,0.5011714938918502,0.4988284773429152,0.99532503
US18017,9.37861704099263,9.316151541307946,6.793943405151367,8.073138236999512,44.7546602526,10.8121746115,135.295249549,,,,,,,,,,,,,,,,,,,,,37066.4947425,22.3966735604,0.19060886,0.5036107711203818,0.49638920884805054,0.98566043
US18019,8.739458337103256,9.043257365181947,6.087433815002441,8.357085227966309,17.6162790698,10.7749884559,120.567715458,,,,,,,,,,,,,,,,,,,,,125281.551485,86.4010699896,0.16304022,0.5128801267095834,0.48711986941913626,0.94977337
US18021,9.86215446353925,9.844147479253651,6.597836971282959,7.64222526550293,45.2749116608,12.4870139703,158.418374558,,,,,,,,,,,,,,,,,,,,,27365.9691358,19.0305765895,0.19105625,0.51028410251811,0.4897159290612577,0.95969266
US18023,9.90422481196788,9.803879418475484,6.788712024688721,8.87009048461914,25.0638166047,13.4747465385,158.739157373,,,,,,,,,,,,,,,,,,,,,32737.1587108,20.3715984511,0.18151574,0.5077619028225615,0.4922381365577651,0.96942711
US18025,8.830343144314012,8.84475311693712,4.5725555419921875,4.99872350692749,41.9165964617,22.2933935685,295.678180286,,,,,,,,,,,,,,,,,,,,,10597.872299,8.9509056579,0.19224291,0.4933559069676048,0.5066441119984663,1.0269344
US18027,9.377210889665427,9.42605033337138,5.413707733154297,5.959862232208252,53.6461813842,12.3858228093,150.876491647,,,,,,,,,,,,,,,,,,,,,33582.0538652,19.9774264517,0.17901954,0.5041207446082802,0.495879229627959,0.98365164
US18029,8.95338095699035,9.027844850839015,5.705591201782227,5.7926177978515625,22.0981848185,11.7106702412,149.177392739,,,,,,,,,,,,,,,,,,,,,55154.7205136,45.7335990991,0.16902682,0.5046320558026761,0.49536795301615205,0.98164195
US18031,9.256083347201283,9.22375488895911,5.826530456542969,6.778581142425537,49.9521126761,11.0508758755,137.328169014,,,,,,,,,,,,,,,,,,,,,26307.8537435,18.4487052899,0.18353517,0.5071203120587624,0.4928796976911778,0.9719187
US18033,9.228767369687526,9.292320605096949,7.799691200256348,8.928192138671875,22.3021978022,11.5536426604,128.826236264,,,,,,,,,,,,,,,,,,,,,43762.0351912,29.8716963763,0.16762,0.5063689086483814,0.4936310412808213,0.97484463
US18035,9.39760417631934,9.456805656161483,7.699502944946289,10.8335542678833,9.39665164198,9.71059052931,122.721184804,,,,,,,,,,,,,,,,,,,,,116930.695054,74.3833938005,0.18623631,0.5205432839674019,0.4794567155707861,0.92106986
US18037,9.08850774866665,9.207870407852512,5.3200249671936035,6.27968168258667,54.1094497608,12.5592093657,131.922248804,,,,,,,,,,,,,,,,,,,,,43927.0834892,26.2721791203,0.18431444,0.5102147062759201,0.4897853053524412,0.95995915
US18039,9.059149306929775,9.137541243046782,6.677031993865967,7.894713401794434,20.8771929825,8.04396933796,95.6087187666,,,,,,,,,,,,,,,,,,,,,212213.345957,112.46070268,0.15479173,0.5086258336545474,0.49137418539703476,0.96608186
US18041,9.464342103924656,9.357591057225273,5.42926025390625,6.809792518615723,45.192575406,9.92954026166,114.680974478,,,,,,,,,,,,,,,,,,,,,23257.3949453,26.9807365955,0.20909145,0.5120009368205877,0.4879991085284294,0.95312154
US18043,8.896726184923903,8.937954581645693,6.555225849151611,8.13876724243164,8.57443082312,6.59001175801,70.2259194396,,,,,,,,,,,,,,,,,,,,,78942.4017412,135.175345447,0.16535868,0.5171862661823718,0.4828136990935769,0.93353927
US18045,9.438825754143943,9.372419935940254,6.180182933807373,6.594997882843018,36.919721871,20.6237618153,233.704171934,,,,,,,,,,,,,,,,,,,,,16679.7290134,10.5634762593,0.2224188,0.5070654800929513,0.49293448912717214,0.97213185
US18047,9.13018116527711,9.181477914528442,4.972336292266846,5.604847431182861,35.1702544031,14.7614516138,177.723418134,,,,,,,,,,,,,,,,,,,,,24135.1847405,15.9308150102,0.18097219,0.5021616005972581,0.49783841015467944,0.99139088
US18049,9.085745630975362,9.017420876257844,6.174312114715576,6.740285873413086,47.0574098798,13.0394932364,156.85447263,,,,,,,,,,,,,,,,,,,,,21423.7206781,14.3015491843,0.20772654,0.505630332040004,0.4943696363081645,0.97772932
US18051,10.03939266282286,10.073803743070265,6.169214725494385,7.130742073059082,28.5654885655,13.923750471,159.632016632,,,,,,,,,,,,,,,,,,,,,34619.5837161,18.0029036485,0.19303197,0.5076825921458527,0.4923174160547081,0.96973467
US18053,9.328541672031005,9.27552163050694,7.6194748878479,8.196475982666016,33.4291819292,10.3415412907,124.946886447,,,,,,,,,,,,,,,,,,,,,66680.8216427,41.211879878,0.20529282,0.5208926066645508,0.47910742868744305,0.91978163
US18055,9.443348485123035,9.377426825746744,5.426789283752441,5.72739315032959,33.6585944919,14.9599147106,197.17331434,,,,,,,,,,,,,,,,,,,,,33130.620624100004,15.7614750828,0.20270232999999999,0.5030542044200763,0.4969458069259229,0.9878574
US18057,9.882270849247888,9.804798045171276,9.807844161987305,11.6417236328125,5.94150943396,6.41832970306,79.4371069182,,,,,,,,,,,,,,,,,,,,,419751.363791,261.2018443,0.11343838,0.5136929825613665,0.4863070084070964,0.94668806
US18059,9.948914147868246,9.93838357251586,7.050483703613281,7.819340229034424,14.0961702128,6.78624717129,91.7676595745,,,,,,,,,,,,,,,,,,,,,85812.6699971,71.8699078703,0.16476472,0.5100744214284348,0.48992560191194123,0.96049827
US18061,8.93064999890328,8.917692219563852,5.235658645629883,6.234130859375,22.6090712743,11.4085296056,131.050215983,,,,,,,,,,,,,,,,,,,,,44880.525688,24.1552883143,0.17696081,0.5013818945979187,0.4986180900724925,0.9944877
US18063,10.07794874325769,10.207486696054229,8.2801055908203125,9.62860870361328,12.9418386492,8.52343474693,107.998749218,,,,,,,,,,,,,,,,,,,,,203571.667253,127.391531448,0.13859044,0.5035991077903264,0.49640090570369294,0.98570657
US18065,9.91947918410098,9.838382065950924,6.823974609375,8.0503082275390625,22.0889748549,8.90969151193,118.852998066,,,,,,,,,,,,,,,,,,,,,50165.2595264,32.8091952429,0.20435926,0.49601766710496403,0.5039823224017184,1.0160571
US18067,9.392864587902924,9.459093245661888,6.949528217315674,9.079535484313965,36.1202422145,10.6848711103,137.657439446,,,,,,,,,,,,,,,,,,,,,80547.7580782,69.0804100156,0.2049724,0.5213464161129192,0.4786535829162283,0.91811043
US18069,9.203908761153194,9.272331576481674,7.09781551361084,9.340782165527344,26.9266113593,12.4455600181,155.240587109,,,,,,,,,,,,,,,,,,,,,36532.5880728,23.3137128735,0.1869048,0.511065325095349,0.4889346729119097,0.95669693
US18071,9.243591957890455,9.334189690761752,5.684967517852783,7.456104755401611,42.2632911392,17.748568238,204.522531646,,,,,,,,,,,,,,,,,,,,,43298.8926917,21.7691768183,0.18233463,0.5045399926402202,0.4954599913847755,0.98200333
US18073,9.382697741864064,9.3941389759058591,6.696429252624512,7.792400360107422,37.487662629,13.0426106813,133.310453118,,,,,,,,,,,,,,,,,,,,,37202.8877033,16.63814298,0.18012193,0.5038693541613768,0.4961306806934443,0.98464149
US18075,9.41508335451283,9.378789381640118,6.3402018547058105,7.099833011627197,34.3843137255,12.4798368451,133.55751634,,,,,,,,,,,,,,,,,,,,,20909.1491472,13.6127273094,0.1951706,0.5087059222313872,0.49129402290267865,0.96577215
US18077,8.694632343918688,8.685335011523641,5.42556619644165,7.226667404174805,43.5628070175,12.9237239628,140.439298246,,,,,,,,,,,,,,,,,,,,,33172.8002973,23.3118765266,0.18609747,0.5189553141644536,0.4810447070185637,0.92694819
US18079,9.21598148315042,9.188167692451549,4.907741069793701,5.61617374420166,54.5808625337,11.1205358001,121.763477089,,,,,,,,,,,,,,,,,,,,,29640.2684966,20.1497406503,0.1641207,0.5008834519060785,0.4991165313396873,0.99647242
US18081,9.85000000883033,10.037030018047982,7.287443161010742,9.576276779174805,12.0055599682,7.04616395543,80.4185861795,,,,,,,,,,,,,,,,,,,,,165490.677901,131.133659193,0.15757102,0.5103215605323814,0.48967840381002103,0.95954871
US18083,9.721845246674068,9.659844672322428,5.945120334625244,7.897334575653076,53.2521091811,15.4825249358,185.687841191,,,,,,,,,,,,,,,,,,,,,37512.2102172,18.6535107992,0.1993257,0.500723361573282,0.49927665929459,0.99711072
US18085,8.987554651531369,8.977058299934443,5.700469017028809,6.74453067779541,38.0666965085,13.1159455745,135.651745748,,,,,,,,,,,,,,,,,,,,,80355.2061541,36.2123506778,0.1734097,0.5042517584024961,0.4957482521245132,0.98313636
US18087,9.145175455432168,9.16470832789066,5.166855335235596,5.287444114685059,36.3341869398,10.9010337189,131.449423816,,,,,,,,,,,,,,,,,,,,,40216.7838513,25.7140561709,0.15014607,0.4972421483015625,0.5027578305306583,1.0110925
US18089,9.878421071886388,9.886651072973406,7.688405990600586,8.721517562866211,8.58156727452,7.40245287337,84.4327254805,,,,,,,,,,,,,,,,,,,,,511271.498333,246.991061996,0.16867331,0.5196755752399639,0.4803244280205347,0.92427748
US18091,9.127263687914253,9.122525531468227,6.150212287902832,6.793647289276123,24.8570254725,10.333591848,127.731306491,,,,,,,,,,,,,,,,,,,,,112758.423526,46.5751439594,0.18033519,0.4855972821167943,0.5144027043498487,1.0593196
US18093,9.092621540609292,9.05745080568802,4.948957920074463,6.552944183349609,30.2226027397,13.2503240493,156.248858447,,,,,,,,,,,,,,,,,,,,,46312.4000646,26.4945080461,0.20715319,0.5082704624931061,0.4917295577045083,0.96745658
US18095,9.60412963381522,9.556406650997491,7.330463409423828,7.8974809646606445,18.0144605117,7.91828124296,101.438820912,,,,,,,,,,,,,,,,,,,,,130684.000544,73.5833336398,0.19375463,0.50313147536268,0.4968684898664224,0.98755193
US18097,10.183025368292125,10.300116254882868,12.37253475189209,13.401259422302246,0.738412698413,2.28572213631,30.6926984127,,,,,,,,,,,,,,,,,,,,,945987.016423,599.864943832,0.13612068,0.5199877497896284,0.48001227513354666,0.92312223
US18099,9.031875009409012,8.979344480171346,6.852574348449707,7.894657611846924,27.4273600904,11.5669224766,129.179762578,,,,,,,,,,,,,,,,,,,,,48822.4513454,27.2751124835,0.18537118,0.5077206350134551,0.4922793988766909,0.96958715
US18101,9.15813219006036,9.219128697838718,3.7875897884368896,5.4466118812561035,47.2251308901,14.7684989821,174.796559461,,,,,,,,,,,,,,,,,,,,,10364.824139,7.79896473968,0.20007442,0.4972338778627105,0.5027661280225799,1.011126
US18103,9.119104162752617,9.122397473021524,6.027315139770508,6.53209114074707,52.1401743796,11.0466818087,146.815560027,,,,,,,,,,,,,,,,,,,,,37398.2072098,25.0155232173,0.17743343,0.46923663750923017,0.5307633568808753,1.1311209
US18105,9.347378466071431,9.447117795493249,4.711252212524414,7.543943405151367,12.769278607,9.49832826931,108.986318408,,,,,,,,,,,,,,,,,,,,,158128.95133,98.1557736374,0.13035902,0.5025414911793179,0.4974585193816829,0.98988539
US18107,9.439107148987858,9.322388988487257,5.8789496421813965,6.541017532348633,31.7028769841,13.6870814035,158.662698413,,,,,,,,,,,,,,,,,,,,,38741.9592556,19.2172416943,0.1974301,0.499249350617295,0.5007506427852071,1.0030071
US18109,9.69318841125666,9.816953809823602,6.806178092956543,7.221946716308594,22.038701623,11.4242532718,135.810237203,,,,,,,,,,,,,,,,,,,,,71608.9075395,44.8115816893,0.16729844,0.5056418571953099,0.49435817716494074,0.97768444
US18111,9.391477269656724,9.57169556530813,5.9951066970825195,7.506951808929443,36.7598765432,15.6913519196,170.762345679,,,,,,,,,,,,,,,,,,,,,13894.2334355,8.56083390975,0.21109392,0.4968330733786598,0.5031669240663234,1.0127484
US18113,9.278983359336822,9.211052737257528,7.043176174163818,7.646519660949707,25.0144144144,11.9173011145,140.013813814,,,,,,,,,,,,,,,,,,,,,48029.1950013,28.8810553225,0.15951601,0.5017585033300623,0.49824151746354034,0.99299067
US18115,8.842749996185358,8.893349958973895,5.01652193069458,5.385654449462891,24.6637681159,21.6381601223,235.930434783,,,,,,,,,,,,,,,,,,,,,6733.79873747,19.349996372,0.21148196,0.5075145000968668,0.49248547948820764,0.97038704
US18117,8.985677092398218,8.979165238367546,4.4825758934021,5.150537967681885,50.1772151899,13.4171613096,133.219620253,,,,,,,,,,,,,,,,,,,,,20426.6958028,12.9201111972,0.20063193000000001,0.5047659249219668,0.4952340847320663,0.98111635
US18119,9.374270830303429,9.355958865459131,5.121362686157227,5.458874225616455,30.2211221122,21.4564544527,261.965676568,,,,,,,,,,,,,,,,,,,,,21400.1579532,14.2099322399,0.19056216,0.4997502833104463,0.5002496721478265,1.0009992
US18121,9.582307690840471,9.517001254312367,4.363273620605469,5.845516204833984,53.868993135,21.7915992424,250.498283753,,,,,,,,,,,,,,,,,,,,,17327.8379931,9.90162171036,0.1990491,0.530659768614039,0.46934027795264743,0.88444674
US18123,8.866174257795013,9.002187627447176,4.772354602813721,5.322032928466797,53.2756539235,19.6186056253,221.9342723,,,,,,,,,,,,,,,,,,,,,19690.891679,13.2242388711,0.19040389,0.4728634767683036,0.5271365649261007,1.1147754
US18125,9.504632361788392,9.508340153827048,5.766120910644531,6.269347190856934,39.7082371055,22.0665944241,260.518860662,,,,,,,,,,,,,,,,,,,,,12718.1597147,9.83616373915,0.21456528,0.5023349323578377,0.4976650664863348,0.9907037
US18127,9.454099098948706,9.4961380935579,6.440678119659424,7.751377105712891,15.120195241,8.23789933635,92.0030506406,,,,,,,,,,,,,,,,,,,,,182342.138958,106.820233719,0.15888809,0.5099238691140768,0.4900761366004553,0.96107709
US18129,10.086759254579247,10.021110167424505,5.711844444274902,5.9954118728637695,25.131826742,14.6632042555,176.699937225,,,,,,,,,,,,,,,,,,,,,24218.8608123,15.0896329049,0.18412508,0.5045077097017939,0.49549233933849784,0.98213035
US18131,9.34998335075374,9.359889049948364,5.53912878036499,6.695152759552002,50.9665178571,12.3020800934,156.635602679,,,,,,,,,,,,,,,,,,,,,13490.1504568,7.67357818929,0.21116714,0.49681462200606225,0.5031853737834584,1.0128232
US18133,9.723333341836907,9.68381535125309,6.006278991699219,6.56216287612915,34.7271773347,13.5574759627,170.699370409,,,,,,,,,,,,,,,,,,,,,40031.2866872,21.1693742397,0.17374669,0.4746895134418956,0.5253104943719926,1.1066403
US18135,9.543871527165084,9.527371342755378,7.015172481536865,7.407959938049316,26.7845022624,12.6775328447,153.948529412,,,,,,,,,,,,,,,,,,,,,23937.3332471,13.5315620391,0.21480338,0.50882171686671,0.4911782728105027,0.96532488
US18137,8.973233338356044,8.934518693551379,5.992748737335205,6.978078842163086,40.7737819026,18.0170302452,211.267401392,,,,,,,,,,,,,,,,,,,,,30969.4660353,17.9325223134,0.18838181,0.5080809589052889,0.4919190399548787,0.96819031
US18139,9.553129241336826,9.56615927819345,5.78867244720459,7.796809673309326,38.9556527171,10.7256118367,135.976264834,,,,,,,,,,,,,,,,,,,,,16603.643095,10.2618313319,0.19932719,0.5093608704794916,0.49063912982164715,0.96324462
US18141,9.044663109086027,9.10682586726538,7.105151176452637,10.62131404876709,9.78242229368,8.91569637573,103.217577706,,,,,,,,,,,,,,,,,,,,,265947.150547,143.98871172,0.16772777,0.5172788267031568,0.48272120884149916,0.93319345
US18143,8.654810608968615,8.635977656684894,5.97174072265625,6.357846260070801,31.201884253,9.91029382671,119.460296097,,,,,,,,,,,,,,,,,,,,,25124.401491,34.1828591714,0.17278448,0.5078848148709517,0.49211524519018046,0.96895051
US18145,9.727460322020551,9.77815841038608,6.009983062744141,7.525444030761719,25.6704260652,9.38713214668,124.682330827,,,,,,,,,,,,,,,,,,,,,46110.6926763,28.5869142444,0.17793317,0.5067390803263668,0.49326094838064066,0.9734022
US18147,9.266089748215476,9.18233648209842,6.836307048797607,7.509864807128906,33.0319426336,16.1420134443,176.593872229,,,,,,,,,,,,,,,,,,,,,21518.1339421,14.0549535873,0.19139168,0.4982405550986962,0.5017594475920575,1.0070627
US18149,8.926765872183342,8.913778216573693,6.549488067626953,6.575691223144531,38.3920776071,9.52980414033,114.937752627,,,,,,,,,,,,,,,,,,,,,22725.9014552,18.4913762858,0.19658045,0.5071133051737761,0.49288667479621534,0.97194582
US18151,9.082942709202516,9.016655268978017,6.431297779083252,7.386480331420898,38.3437013997,10.2902644897,134.045101089,,,,,,,,,,,,,,,,,,,,,35393.7569811,27.5437797518,0.19010034,0.4968487524336691,0.5031512763538937,1.0126851
US18153,9.809962976111334,9.839193234281336,5.725381851196289,7.185925483703613,61.7149372862,14.9815629253,165.832383124,,,,,,,,,,,,,,,,,,,,,21064.8327845,12.0439295509,0.18779653,0.4604547968278699,0.5395452276441972,1.1717659
US18155,8.500037864663424,8.51283282103015,5.3375115394592285,5.629899501800537,31.726737338,20.2097639754,235.206124853,,,,,,,,,,,,,,,,,,,,,12067.4688583,14.1470912759,0.18812025,0.4910279421126882,0.5089720530561412,1.036544
US18157,9.680491069336284,10.24271398745943,6.650927543640137,9.55897617340088,10.9726996967,10.567544112,118.925682508,,,,,,,,,,,,,,,,,,,,,200335.733345,100.823217587,0.1217124,0.49256665973845265,0.5074333385394382,1.030182
US18159,9.610677086189323,9.564556569877771,6.980767726898193,8.775818824768066,25.4057416268,9.41508475804,110.53492823,,,,,,,,,,,,,,,,,,,,,16293.1907694,15.5321170347,0.21399359,0.5098205512698292,0.4901794567457893,0.96147454
US18161,9.365833327505412,9.321267188751136,6.398184299468994,6.579995155334473,31.3003194888,8.61311896074,97.7635782748,,,,,,,,,,,,,,,,,,,,,7299.18443655,11.5676456998,0.18495218,0.5085276625445048,0.4914723324480864,0.96646136
US18163,10.158876825847525,9.976327962927948,8.367918968200684,11.146475791931152,7.53846153846,4.71049686585,56.3362637363,,,,,,,,,,,,,,,,,,,,,187829.195161,208.005753224,0.18117546,0.520154467553647,0.47984553158919124,0.92250586
US18165,9.547069889755672,9.549537255900416,6.432364463806152,6.157140731811523,55.3274682307,16.0541254952,187.795698925,,,,,,,,,,,,,,,,,,,,,15702.1940173,15.2893807374,0.21228836,0.50785395921195,0.4921460333177563,0.96907002
US18167,10.000742750150495,10.486271188595868,6.2710862159729,7.82355260848999,60.7076350093,9.98033749758,117.21911856,,,,,,,,,,,,,,,,,,,,,109891.459133,68.3829863924,0.17011453,0.4975380655727525,0.502461951416739,1.0098965
US18169,9.13382978929697,9.146573637413091,6.489687919616699,6.834885597229004,42.6854066986,14.2553369848,162.889952153,,,,,,,,,,,,,,,,,,,,,30774.4729428,18.4057852529,0.2253108,0.516652162639877,0.4833478067243424,0.93553811
US18171,9.296388872376117,9.233685609213302,5.036922454833984,5.628327369689941,35.0879501385,14.360369401,154.981301939,,,,,,,,,,,,,,,,,,,,,8534.8119548400009,5.9434623641,0.21131149,0.5008924066072341,0.4991075518171574,0.99643666
US18173,9.838798455166224,10.290237728817775,6.290473461151123,9.196290016174316,20.9980066445,12.3862305295,133.037209302,,,,,,,,,,,,,,,,,,,,,68369.9944944,45.2481763696,0.17095333,0.5088798566869817,0.4911201068291774,0.96510035
US18175,8.796160722027253,8.739044826856013,5.0328874588012695,5.826597690582275,37.5115230461,14.1323611148,167.514529058,,,,,,,,,,,,,,,,,,,,,29743.4933609,14.8198771106,0.17394127,0.502054039813303,0.49794594805295084,0.99181741
US18177,9.785387618319914,9.647732122234816,6.792392253875732,9.95322322845459,34.1709295072,9.55050190608,132.296319401,,,,,,,,,,,,,,,,,,,,,66833.8776874,41.8234528707,0.20650925,0.5171912688004426,0.48280873587682593,0.93352067
